AAPL,ARKK,DIA,EFA,F,GM,GOOGL,IWM,MCD,MSFT,NVDA,QQQ,SBUX,SPY,TSLA,VOO,VTI,WMT,XLF,XLK,^GSPC
125.28331756591797,122.05086517333984,277.8804016113281,63.6712646484375,6.889463424682617,40.63284683227539,86.42938995361328,185.2073974609375,192.2796173095703,210.54217529296875,13.304576873779297,301.6451721191406,92.21903991699219,347.0246887207031,218.63333129882812,317.9455261230469,180.5914306640625,45.59335708618164,26.31135368347168,123.67182922363281,3722.47998046875
123.29747009277344,123.24166107177734,276.9612121582031,63.340057373046875,6.790823936462402,39.646751403808594,85.71976470947266,184.31106567382812,193.02452087402344,209.7457733154297,13.235519409179688,300.7334899902344,92.2815933227539,345.63909912109375,231.6666717529297,316.67193603515625,180.07949829101562,45.546531677246094,26.082481384277344,123.23941802978516,3709.409912109375
124.82579803466797,127.15284729003906,277.1814270019531,62.52944564819336,6.775649070739746,39.84010696411133,86.1339340209961,184.2167205810547,189.96420288085938,213.58392333984375,13.295601844787598,300.1709899902344,91.97779846191406,344.40338134765625,216.6199951171875,315.69580078125,179.55824279785156,45.55278015136719,26.4340763092041,123.3626937866211,3694.919921875
128.37887573242188,130.7445831298828,275.28240966796875,62.372554779052734,6.669424533843994,39.5404052734375,85.42183685302734,186.31137084960938,190.1885528564453,214.87936401367188,13.241750717163086,300.9870300292969,91.50424194335938,343.8228454589844,213.44667053222656,315.07318115234375,179.59547424316406,45.000423431396484,26.176366806030273,124.43179321289062,3687.260009765625
127.48332214355469,130.65745544433594,276.39227294921875,63.04369354248047,6.821173191070557,41.038875579833984,85.81958770751953,187.89649963378906,190.27828979492188,212.07748413085938,12.973491668701172,299.4712829589844,91.1915054321289,344.13177490234375,215.32666015625,315.3251647949219,179.90264892578125,44.69458770751953,26.60895347595215,123.48789978027344,3690.010009765625
128.46649169921875,128.78897094726562,277.0712890625,63.069854736328125,6.722536087036133,40.19780349731445,86.11406707763672,187.77383422851562,189.71290588378906,213.73748779296875,12.958032608032227,300.79278564453125,91.14684295654297,345.4706115722656,220.58999633789062,316.58538818359375,180.20355224609375,44.78196334838867,26.64577293395996,124.30657958984375,3703.06005859375
133.06118774414062,125.6619644165039,278.8877868652344,63.584110260009766,6.74530029296875,40.275146484375,88.09042358398438,187.0756072998047,192.0731964111328,215.85806274414062,12.864541053771973,303.824462890625,93.22870635986328,348.43841552734375,221.22999572753906,319.3389892578125,181.34371948242188,45.31873321533203,26.77462387084961,125.71280670166016,3735.360107421875
131.2895050048828,122.28227233886719,278.392333984375,63.99375915527344,6.692187309265137,40.188133239746094,87.28598022460938,183.4524383544922,190.8975830078125,215.0808563232422,12.907670021057129,304.0964660644531,94.38134002685547,347.773681640625,221.99667358398438,318.6669616699219,180.58676147460938,45.03162384033203,26.68259048461914,125.11563110351562,3727.0400390625
130.17002868652344,125.01670837402344,279.00701904296875,64.0809326171875,6.722536087036133,40.44915771484375,86.21784210205078,185.32066345214844,189.865478515625,212.7107696533203,13.109615325927734,304.1061706542969,94.68512725830078,348.2699279785156,231.5933380126953,319.0963439941406,181.07272338867188,44.994178771972656,26.802242279052734,125.04824829101562,3732.0400390625
129.16738891601562,122.4494857788086,280.52978515625,63.59281921386719,6.669424533843994,40.25580978393555,87.03174591064453,184.9904022216797,192.5757598876953,213.42083740234375,13.019115447998047,304.8543701171875,95.58760070800781,350.0394592285156,235.22332763671875,320.81378173828125,181.90451049804688,44.98480987548828,27.133588790893555,125.2312240600586,3756.070068359375
125.97447967529297,122.64620971679688,277.34649658203125,63.924041748046875,6.464561939239502,39.16336441040039,85.71531677246094,182.57493591308594,188.6628875732422,208.8822021484375,13.077454566955566,300.54986572265625,92.12073516845703,345.2739562988281,243.2566680908203,316.46405029296875,179.31573486328125,45.7275390625,26.765422821044922,123.18931579589844,3700.64990234375
127.531982421875,125.6658935546875,278.7410583496094,64.58646392822266,6.563199043273926,40.275146484375,86.40653991699219,185.39610290527344,189.793701171875,209.08370971679688,13.367901802062988,303.0276184082031,92.42455291748047,347.6520080566406,245.0366668701172,318.5455627441406,180.76431274414062,45.484130859375,26.885072708129883,123.98875427246094,3726.860107421875
123.23905944824219,126.12818145751953,282.7499694824219,65.32731628417969,6.707361221313477,41.551265716552734,85.55392456054688,192.982177734375,189.36293029785156,203.6623077392578,12.579825401306152,298.8300476074219,93.09468841552734,349.7304382324219,251.9933319091797,320.4778137207031,182.39048767089844,45.76811218261719,28.072399139404297,121.85050964355469,3748.139892578125
127.44437408447266,136.11183166503906,284.8508605957031,65.39705657958984,6.874287128448486,41.87996292114258,88.10929870605469,196.4166717529297,190.24237060546875,209.4579315185547,13.307320594787598,306.0592956542969,92.34412384033203,354.9266052246094,272.0133361816406,325.2663269042969,185.31565856933594,45.764991760253906,28.477386474609375,125.13489532470703,3803.7900390625
128.5443878173828,140.14462280273438,285.3462829589844,66.00718688964844,6.828760623931885,41.628604888916016,89.27576446533203,195.9920654296875,193.73350524902344,210.73410034179688,13.240255355834961,309.9945373535156,94.41705322265625,356.94891357421875,293.3399963378906,327.0959167480469,186.212890625,45.75874328613281,28.458969116210938,125.94397735595703,3824.679931640625
125.55584716796875,135.95443725585938,284.54803466796875,65.14429473876953,7.056386947631836,43.51377868652344,87.21298217773438,195.82225036621094,192.2616729736328,208.69032287597656,13.584057807922363,305.51513671875,93.46101379394531,354.54266357421875,270.39666748046875,324.9583435058594,185.10072326660156,45.9647102355957,28.55101776123047,124.90375518798828,3799.610107421875
125.38066864013672,138.67904663085938,285.0710754394531,65.44063568115234,7.420588493347168,46.230369567871094,86.27643585205078,199.3321990966797,189.90138244628906,206.23382568359375,13.447683334350586,305.02935791015625,91.87059020996094,354.6175842285156,283.14666748046875,324.9862976074219,185.75494384765625,46.488990783691406,28.845544815063477,124.30657958984375,3801.18994140625
127.41517639160156,139.39706420898438,284.969970703125,65.35348510742188,7.420588493347168,47.11012268066406,86.76408386230469,197.90744018554688,190.3411407470703,207.58682250976562,13.494553565979004,307.08929443359375,91.9331283569336,355.5724792480469,284.8033447265625,325.79833984375,185.96054077148438,46.0146484375,28.827138900756836,125.09642028808594,3809.840087890625
125.48771667480469,142.89871215820312,284.43798828125,65.8764419555664,7.716500282287598,49.81704330444336,85.95316314697266,201.86085510253906,187.11923217773438,204.4011688232422,13.16396427154541,305.4471130371094,90.97706604003906,354.327392578125,281.6666564941406,324.6968994140625,185.78294372558594,45.864864349365234,28.955991744995117,123.99838256835938,3795.5400390625
123.76473236083984,139.58395385742188,282.7842712402344,64.84793853759766,7.458526611328125,48.30889892578125,85.78929901123047,198.8509979248047,188.3846893310547,204.0460968017578,12.824151039123535,303.0276184082031,91.4327392578125,351.74334716796875,275.38665771484375,322.38201904296875,184.1661376953125,45.137733459472656,28.477386474609375,122.72701263427734,3768.25
124.43641662597656,143.7347869873047,283.8855285644531,65.31861877441406,7.60269021987915,53.01701736450195,88.6123275756836,201.39857482910156,187.6487274169922,207.6827850341797,12.989446640014648,307.4487609863281,91.62039947509766,354.5052185058594,281.51666259765625,324.9302673339844,185.84835815429688,44.747642517089844,28.55101776123047,124.32585144042969,3798.909912109375
128.52488708496094,144.69873046875,286.134033203125,65.76313781738281,8.240038871765137,54.00310516357422,93.35958862304688,202.28549194335938,191.72323608398438,215.26315307617188,13.329010009765625,314.6002502441406,94.22944641113281,359.4111328125,283.48333740234375,329.345458984375,188.1941375732422,45.40922546386719,28.431360244750977,126.79157257080078,3851.85009765625
133.2364501953125,142.43641662597656,286.2257385253906,65.81544494628906,8.74839973449707,53.24903869628906,93.56218719482422,200.530517578125,191.63343811035156,215.86769104003906,13.829383850097656,317.11688232421875,93.44315338134766,359.73876953125,281.663330078125,329.65350341796875,188.053955078125,45.2032585144043,28.127626419067383,128.42893981933594,3853.070068359375
135.37802124023438,143.68560791015625,284.48199462890625,65.50165557861328,8.740816116333008,53.558406829833984,93.97981262207031,202.86105346679688,191.49880981445312,216.8080291748047,13.67480754852295,316.20361328125,92.84449768066406,358.465576171875,282.21331787109375,328.47735595703125,187.74551391601562,45.665130615234375,27.92513656616211,127.9377212524414,3841.469970703125
139.12582397460938,144.26593017578125,284.1882629394531,65.42321014404297,8.566302299499512,51.61521911621094,94.06521606445312,202.6629180908203,191.46295166015625,220.24314880371094,13.615718841552734,318.8173828125,92.43346405029297,359.8792419433594,293.6000061035156,329.8121337890625,188.27825927734375,45.62455368041992,27.7226505279541,129.0068359375,3855.360107421875
139.35946655273438,139.50526428222656,283.9497375488281,65.51907348632812,8.49042797088623,50.31009292602539,94.74403381347656,201.25698852539062,193.2937469482422,222.92987060546875,13.398321151733398,319.2837829589844,93.54143524169922,359.3175354003906,294.36334228515625,329.3174743652344,187.5960235595703,46.03337097167969,27.501747131347656,129.09356689453125,3849.6201171875
138.2886199951172,136.0823211669922,278.3236999511719,64.01990509033203,8.18692684173584,47.69983673095703,90.32402801513672,197.56777954101562,185.7730712890625,223.47679138183594,12.882243156433105,310.38323974609375,87.44771575927734,350.5356140136719,288.0533447265625,321.32720947265625,183.0913848876953,44.88807678222656,26.691791534423828,126.65670013427734,3750.77001953125
133.4505615234375,138.06919860839844,280.9027099609375,64.4295654296875,8.133813858032227,49.34333419799805,92.02529907226562,196.93563842773438,185.61155700683594,229.26283264160156,13.015125274658203,312.2197570800781,87.69789123535156,353.55029296875,278.4766540527344,324.02490234375,184.5306396484375,44.859989166259766,27.188812255859375,127.17684173583984,3787.3798828125
128.456787109375,135.18722534179688,275.1575012207031,63.09600830078125,7.989650249481201,48.995296478271484,90.74213409423828,193.95401000976562,186.52696228027344,222.57485961914062,12.954042434692383,305.6511535644531,86.50057983398438,346.47247314453125,264.510009765625,317.5374450683594,181.2970428466797,43.842647552490234,26.64577293395996,124.18138122558594,3714.239990234375
130.5789031982422,140.2823028564453,277.18572998046875,63.84558868408203,8.217277526855469,49.797706604003906,94.00514221191406,198.71890258789062,186.6077117919922,229.95370483398438,13.200613975524902,313.2885437011719,88.08211517333984,352.2395935058594,279.9366760253906,322.7554016113281,184.39048767089844,43.4619140625,26.995529174804688,127.29239654541016,3773.860107421875
131.4063262939453,144.48233032226562,281.5910339355469,64.4905776977539,8.240038871765137,50.967491149902344,95.29871368408203,201.54954528808594,188.2500457763672,229.81935119628906,13.519487380981445,318.3995666503906,90.82516479492188,357.2203674316406,290.92999267578125,327.39459228515625,187.0352783203125,43.93001937866211,27.649015426635742,129.0164794921875,3826.31005859375
130.38417053222656,143.71511840820312,281.9949035644531,64.64746856689453,8.498017311096191,52.44662857055664,102.23884582519531,202.15341186523438,187.30776977539062,233.16815185546875,13.493309020996094,317.1364440917969,90.26227569580078,357.5011901855469,284.89666748046875,327.7213439941406,187.3156280517578,44.064208984375,27.80548095703125,128.5734405517578,3830.169921875
133.74261474609375,145.9184112548828,285.12445068359375,64.71719360351562,8.627002716064453,52.33061218261719,101.97814178466797,206.27664184570312,189.3898162841797,232.2182159423828,13.626689910888672,320.8870544433594,92.6032485961914,361.564453125,283.3299865722656,331.3896484375,189.68943786621094,44.47926330566406,28.422155380249023,130.625,3871.739990234375
133.3282928466797,147.0102081298828,285.92291259765625,65.11814880371094,8.733227729797363,52.60131072998047,103.72608947753906,209.13558959960938,190.78089904785156,232.40048217773438,13.553640365600586,321.975341796875,95.14082336425781,362.9875793457031,284.07666015625,332.71514892578125,190.75486755371094,45.050350189208984,28.431360244750977,130.33604431152344,3886.830078125
133.47451782226562,150.79708862304688,288.0797424316406,65.57138061523438,8.771166801452637,54.989200592041016,103.51206970214844,214.47601318359375,189.8834228515625,232.6595916748047,14.399062156677246,324.13250732421875,94.9442367553711,365.6090393066406,287.8066711425781,335.1701354980469,192.46514892578125,45.25944137573242,28.799524307250977,131.7037353515625,3915.590087890625
132.5970916748047,152.39053344726562,288.10723876953125,65.92874908447266,9.05190372467041,54.19646453857422,103.0586929321289,215.48562622070312,193.83221435546875,233.9070281982422,14.22404670715332,324.06451416015625,94.90850830078125,365.36553955078125,283.1533203125,334.89947509765625,192.5399169921875,45.509090423583984,28.8087215423584,131.5496368408203,3911.22998046875
131.99261474609375,150.59054565429688,288.6396179199219,65.70211791992188,8.922916412353516,53.05569076538086,103.6093978881836,214.07029724121094,192.4142608642578,232.99546813964844,14.723666191101074,323.325927734375,94.59576416015625,365.2063903808594,268.2733459472656,334.7686767578125,192.4557647705078,44.978572845458984,28.8087215423584,131.35699462890625,3909.8798828125
131.7391815185547,152.0364532470703,288.8046569824219,66.14663696289062,8.687702178955078,51.721561431884766,103.72211456298828,213.82496643066406,192.297607421875,234.5978546142578,15.20882797241211,325.10418701171875,94.58684539794922,365.7962646484375,270.5533447265625,335.31011962890625,192.91372680664062,44.944252014160156,28.71668815612793,132.8018035888672,3916.3798828125
131.97315979003906,154.0135040283203,289.1351623535156,66.5127182006836,8.687702178955078,51.81822967529297,104.03396606445312,214.4288330078125,191.9654998779297,235.07766723632812,14.920125007629395,326.9211730957031,94.08647155761719,367.60321044921875,272.0400085449219,337.0183410644531,193.91372680664062,45.08467102050781,29.01121711730957,133.48562622070312,3934.830078125
129.84788513183594,152.57742309570312,289.63067626953125,66.99211883544922,8.755990982055664,51.68289566040039,104.81210327148438,213.0796356201172,192.97964477539062,233.83982849121094,15.28811264038086,326.0369873046875,94.84596252441406,367.2848815917969,265.40667724609375,336.700927734375,193.5679168701172,45.4560432434082,29.50823974609375,133.05218505859375,3932.590087890625
127.55682373046875,149.67578125,290.56689453125,66.59989166259766,8.710465431213379,51.1318359375,105.20538330078125,211.4095001220703,191.56166076660156,234.85926818847656,14.865028381347656,324.4725646972656,93.71533966064453,367.369140625,266.04998779296875,336.775634765625,193.16607666015625,45.93662643432617,29.655502319335938,131.87710571289062,3931.330078125
126.4552001953125,146.74462890625,289.6124572753906,66.26866912841797,8.672527313232422,50.42610168457031,104.56927490234375,208.13540649414062,193.33860778808594,234.4649658203125,14.788238525390625,323.053955078125,94.19091796875,365.8056335449219,262.4599914550781,335.3382263183594,192.05392456054688,42.95949172973633,29.48062515258789,131.2317657470703,3913.969970703125
126.61112976074219,150.10858154296875,289.5765686035156,66.46043395996094,8.786338806152344,50.82247543334961,103.72509002685547,212.47569274902344,190.47576904296875,231.75282287597656,14.885470390319824,321.6449279785156,92.75524139404297,365.15960693359375,260.4333190917969,334.7219543457031,192.4931640625,43.17169189453125,29.830379486083984,131.03915405273438,3906.7099609375
122.8382797241211,141.42330932617188,289.8431091308594,66.2948226928711,8.87739086151123,50.2520866394043,102.00942993164062,211.09814453125,190.31422424316406,225.5399169921875,14.316288948059082,313.3079833984375,91.35540008544922,362.3509216308594,238.1666717529297,332.08978271484375,190.66143798828125,42.96884536743164,30.10649871826172,128.1496124267578,3876.5
122.70178985595703,136.760986328125,290.0086364746094,66.35582733154297,8.816691398620605,49.411006927490234,102.3004150390625,209.23939514160156,189.65008544921875,224.3473663330078,14.103127479553223,312.37518310546875,90.96060180664062,362.7909240722656,232.94667053222656,332.50982666015625,190.63339233398438,42.27605056762695,30.29058265686035,127.79330444335938,3881.3701171875
122.20458984375,136.0528106689453,293.81561279296875,66.56502532958984,9.309881210327148,51.14150619506836,103.47681427001953,214.18356323242188,191.400146484375,225.57843017578125,14.459146499633789,314.9501037597656,93.6614990234375,366.7886657714844,247.33999633789062,336.1875915527344,192.77352905273438,41.57077407836914,30.879642486572266,129.74851989746094,3925.429931640625
117.95399475097656,127.38719940185547,288.7121276855469,65.43193817138672,8.922916412353516,48.91796112060547,100.10706329345703,206.26722717285156,189.31802368164062,220.23109436035156,13.27092170715332,303.9700927734375,92.84495544433594,357.95062255859375,227.4066619873047,328.1226501464844,187.73617553710938,41.17757034301758,30.318193435668945,125.21199035644531,3829.340087890625
118.21721649169922,128.2232666015625,284.5467224121094,64.50802612304688,8.87739086151123,49.623695373535156,100.40300750732422,205.98414611816406,186.13955688476562,223.49142456054688,13.676802635192871,305.24298095703125,96.93670654296875,356.1062316894531,225.1666717529297,326.32110595703125,186.98854064941406,40.5440673828125,29.73833465576172,125.87654113769531,3811.14990234375
124.58336639404297,134.4593505859375,290.1924743652344,65.71954345703125,9.089839935302734,50.79347229003906,102.7741470336914,213.30604553222656,188.04481506347656,227.87701416015625,13.803701400756836,314.4254150390625,95.89582061767578,364.7383117675781,239.47666931152344,334.2832946777344,191.79226684570312,40.9965705871582,30.667945861816406,129.9314727783203,3901.820068359375
121.9803695678711,131.32164001464844,288.9052734375,65.64982604980469,9.522329330444336,52.311279296875,102.51692962646484,209.20159912109375,188.42408752441406,224.92437744140625,13.36939811706543,309.3823547363281,96.19193267822266,361.8922119140625,228.81333923339844,331.69775390625,189.988525390625,40.603355407714844,30.55750274658203,127.8703384399414,3870.2900390625
118.99714660644531,123.059326171875,287.8018493652344,65.24888610839844,9.234004020690918,50.919151306152344,99.8816146850586,206.93714904785156,185.85055541992188,218.8557891845703,12.769552230834961,300.4041748046875,95.31256866455078,357.0986328125,217.73333740234375,327.3198547363281,187.25022888183594,39.81693649291992,30.79680633544922,124.65332794189453,3819.719970703125
117.1155776977539,116.48881530761719,284.6662902832031,64.63005065917969,9.05190372467041,50.107078552246094,100.99989318847656,201.1532440185547,184.96566772460938,218.05752563476562,12.336244583129883,295.4873962402344,94.119140625,352.6795959472656,207.14666748046875,323.2873840332031,184.28762817382812,39.79822540283203,30.447046279907227,121.8986587524414,3768.469970703125
118.37320709228516,115.15110778808594,289.870849609375,65.04840850830078,9.309881210327148,51.9632453918457,104.13526153564453,205.41806030273438,187.25018310546875,222.74124145507812,12.42724609375,299.9377136230469,94.39730072021484,359.16778564453125,199.31666564941406,329.21478271484375,187.61471557617188,40.294410705566406,31.02690887451172,124.20065307617188,3841.93994140625
113.44015502929688,108.45272827148438,292.6385192871094,64.8218002319336,9.598204612731934,53.15235900878906,99.68744659423828,206.38990783691406,188.82138061523438,218.69229125976562,11.561382293701172,291.4452819824219,94.2447738647461,357.3794860839844,187.6666717529297,327.5999755859375,186.69882202148438,39.907447814941406,31.42267608642578,121.19558715820312,3821.35009765625
118.0514907836914,119.75439453125,292.96954345703125,65.69341278076172,9.537503242492676,52.83332824707031,101.31919860839844,210.73013305664062,188.31573486328125,224.8378448486328,12.490144729614258,302.94012451171875,95.60868072509766,362.48199462890625,224.52667236328125,332.18304443359375,189.5959930419922,40.22263717651367,31.137353897094727,125.31793212890625,3875.43994140625
116.9693374633789,119.20357513427734,297.3096008300781,65.97232818603516,9.795479774475098,54.940860748291016,101.11212158203125,214.39111328125,192.61390686035156,223.52987670898438,12.43826961517334,302.0754089355469,96.71235656738281,364.7383117675781,222.68666076660156,334.2367248535156,190.95114135742188,41.24934387207031,31.772432327270508,124.81707763671875,3898.81005859375
118.89964294433594,126.57080078125,299.148681640625,66.32097625732422,9.7196044921875,54.457481384277344,104.30757904052734,219.10879516601562,191.04270935058594,228.0597381591797,12.96225643157959,309.0325927734375,96.29961395263672,368.4364013671875,233.1999969482422,337.7651062011719,193.44642639160156,41.233734130859375,31.680402755737305,127.48504638671875,3939.340087890625
117.99297332763672,124.60359191894531,301.88897705078125,66.48656463623047,10.144505500793457,57.29008483886719,101.79788208007812,220.4014434814453,191.73802185058594,226.7324981689453,12.825087547302246,306.5257568359375,96.73929595947266,368.9326171875,231.2433319091797,338.24114990234375,193.82958984375,41.854759216308594,32.00253677368164,126.57006072998047,3943.340087890625
120.87870788574219,126.76753997802734,303.525634765625,66.53887176513672,10.01551628112793,56.01396942138672,102.01836395263672,221.18460083007812,199.0701904296875,225.8284454345703,13.159530639648438,309.80023193359375,97.71735382080078,371.1328125,235.97999572753906,340.201416015625,195.1846923828125,41.63943099975586,31.818464279174805,127.91844940185547,3968.93994140625
122.41905975341797,123.95440673828125,302.39459228515625,66.65219116210938,9.47680377960205,55.221214294433594,103.48078155517578,217.48593139648438,198.52841186523438,228.61752319335938,13.259292602539062,311.5006408691406,99.90679931640625,370.6646423339844,225.6266632080078,339.81866455078125,194.399658203125,41.62694549560547,31.487112045288086,128.8816375732422,3962.7099609375
121.62940216064453,125.37081146240234,304.15093994140625,67.0444107055664,9.628554344177246,58.0538330078125,103.3978500366211,219.19371032714844,202.36602783203125,227.97312927246094,13.309170722961426,312.78326416015625,99.11717224121094,371.9285583496094,233.93666076660156,340.9294738769531,195.13800048828125,41.280548095703125,31.698810577392578,128.77569580078125,3974.1201171875
117.5055160522461,118.10193634033203,302.8543395996094,66.43429565429688,9.47680377960205,57.29975128173828,100.37470245361328,212.5229034423828,201.27340698242188,221.89491271972656,12.69190788269043,303.2025146484375,96.56880187988281,366.5171203613281,217.72000122070312,335.9168701171875,191.58663940429688,40.741546630859375,31.864479064941406,125.2023696899414,3915.4599609375
116.97909545898438,120.35440063476562,300.38604736328125,66.6173095703125,9.734779357910156,57.831478118896484,100.6537857055664,214.126953125,200.8581085205078,221.53904724121094,12.814862251281738,304.2713928222656,95.42024230957031,365.8389587402344,218.2899932861328,335.31951904296875,191.82958984375,41.28368377685547,31.496318817138672,124.82670593261719,3913.10009765625
120.29376220703125,122.67572021484375,301.5194091796875,66.67832946777344,9.749956130981445,56.16864776611328,100.83899688720703,212.51345825195312,203.23292541503906,226.96331787109375,13.154542922973633,309.97747802734375,96.52392578125,368.7601623535156,223.3333282470703,337.970458984375,192.8669891357422,41.481117248535156,31.090469360351562,127.28118896484375,3940.590087890625
119.46510314941406,119.70521545410156,298.58929443359375,65.75442504882812,9.264352798461914,54.29313278198242,101.36735534667969,204.8047332763672,202.60084533691406,228.4925079345703,13.03931999206543,308.6251220703125,95.33946228027344,365.85772705078125,220.72000122070312,335.4874572753906,190.67076110839844,41.97310256958008,30.65595817565918,126.4897689819336,3910.52001953125
117.07658386230469,112.89864349365234,298.60772705078125,65.42321014404297,9.211240768432617,53.95477294921875,100.93037414550781,200.06814575195312,202.31185913085938,226.45362854003906,12.61259651184082,303.4200744628906,94.19091796875,363.9979553222656,210.08999633789062,333.62994384765625,189.09132385253906,41.713008880615234,30.76689338684082,124.955078125,3889.139892578125
117.56401824951172,112.54454040527344,300.5517883300781,65.91130828857422,9.347814559936523,54.718509674072266,100.92689514160156,204.81173706054688,202.44732666015625,223.4529266357422,12.505106925964355,302.8947448730469,96.32653045654297,366.04559326171875,213.4633331298828,335.50616455078125,190.4903106689453,41.99503707885742,31.284605026245117,124.87786865234375,3909.52001953125
