ARKK,DIA,EFA,IWM,QQQ,SPY,VOO,VTI,XLF,XLK
110.63673400878906,275.0858459472656,62.09226989746094,172.9959716796875,295.12738037109375,341.8507995605469,313.2043762207031,176.48667907714844,26.210651397705078,119.91458129882812
113.45396423339844,277.4052429199219,62.618839263916016,177.02175903320312,296.3300476074219,344.7966613769531,315.9002685546875,178.255126953125,26.53107452392578,121.11575317382812
116.83270263671875,276.0391540527344,62.10951614379883,177.1910400390625,298.00799560546875,344.08807373046875,315.3146667480469,178.05967712402344,26.347976684570312,121.46168518066406
118.27519989013672,277.0477294921875,62.32533264160156,179.4673309326172,299.0166931152344,345.09503173828125,316.2257080078125,178.8322296142578,26.338825225830078,121.85565948486328
116.15502166748047,275.83758544921875,62.411651611328125,178.15989685058594,292.2466735839844,341.9998474121094,313.418212890625,177.07305908203125,26.274738311767578,119.52059936523438
121.20860290527344,275.52581787109375,62.497989654541016,179.88119506835938,293.42034912109375,341.8880615234375,313.2695007324219,177.3336639404297,26.320510864257812,119.69358825683594
119.92100524902344,275.88336181640625,62.30807113647461,178.9970245361328,292.7704162597656,341.4870910644531,312.86968994140625,177.01719665527344,26.055017471313477,119.4437255859375
120.28888702392578,274.20562744140625,62.3464241027832,179.20648193359375,294.89459228515625,339.958251953125,311.43804931640625,176.51455688476562,25.75290298461914,119.87615203857422
120.33729553222656,277.4325866699219,62.98271179199219,183.68833923339844,298.0468444824219,344.5542297363281,315.7422790527344,178.9346466064453,26.19234275817871,121.87488555908203
119.99845123291016,277.00177001953125,63.22675323486328,183.0277862548828,299.68603515625,345.09503173828125,316.2257080078125,179.18597412109375,26.238115310668945,122.7012939453125
122.05086517333984,278.2303161621094,63.67127227783203,185.20742797851562,301.6452331542969,347.02471923828125,317.94549560546875,180.5914306640625,26.311355590820312,123.67181396484375
123.24166107177734,277.3099365234375,63.340065002441406,184.31103515625,300.7335205078125,345.6391296386719,316.6719055175781,180.07948303222656,26.082483291625977,123.23943328857422
127.15284729003906,277.5304260253906,62.52946472167969,184.21670532226562,300.1708984375,344.4032287597656,315.6958312988281,179.55824279785156,26.4340763092041,123.36268615722656
130.7445831298828,275.6290283203125,62.3725700378418,186.31137084960938,300.987060546875,343.8227844238281,315.0731506347656,179.5955047607422,26.17636489868164,124.43182373046875
130.65745544433594,276.740234375,63.04370880126953,187.89649963378906,299.4712829589844,344.1318054199219,315.3251647949219,179.90264892578125,26.60895347595215,123.48790740966797
128.78897094726562,277.42010498046875,63.069854736328125,187.77383422851562,300.7928161621094,345.4706115722656,316.5853576660156,180.20358276367188,26.645771026611328,124.30657196044922
125.6619644165039,279.2388000488281,63.584102630615234,187.0756378173828,303.8243103027344,348.4383850097656,319.3389892578125,181.34375,26.774629592895508,125.71283721923828
122.28227233886719,278.7427978515625,63.99375534057617,183.45240783691406,304.096435546875,347.77374267578125,318.6669616699219,180.5867156982422,26.682588577270508,125.11564636230469
125.01670837402344,279.35833740234375,64.08091735839844,185.3206329345703,304.10626220703125,348.26995849609375,319.09625244140625,181.07275390625,26.8022403717041,125.04823303222656
122.4494857788086,280.8829650878906,63.59282684326172,184.9904022216797,304.85443115234375,350.0394287109375,320.8138427734375,181.90451049804688,27.13358497619629,125.23124694824219
122.64620971679688,277.6956787109375,63.92402648925781,182.574951171875,300.5497741699219,345.27398681640625,316.46405029296875,179.31573486328125,26.765426635742188,123.18932342529297
125.6658935546875,279.0920104980469,64.58646392822266,185.39613342285156,303.02764892578125,347.65203857421875,318.54559326171875,180.76429748535156,26.885074615478516,123.98873901367188
126.12818145751953,283.10589599609375,65.32732391357422,192.982177734375,298.8299560546875,349.73046875,320.47784423828125,182.39048767089844,28.072402954101562,121.85050201416016
136.11183166503906,285.20941162109375,65.39705657958984,196.41665649414062,306.05926513671875,354.92657470703125,325.26629638671875,185.31565856933594,28.477380752563477,125.13490295410156
140.14462280273438,285.7054748535156,66.00718688964844,195.99208068847656,309.9945373535156,356.9489440917969,327.09588623046875,186.21286010742188,28.45897102355957,125.9439697265625
135.95443725585938,284.9064025878906,65.14429473876953,195.82225036621094,305.5151672363281,354.5426940917969,324.95831298828125,185.10072326660156,28.551015853881836,124.90375518798828
138.67904663085938,285.42987060546875,65.44063568115234,199.33221435546875,305.02923583984375,354.6175842285156,324.9862365722656,185.7549285888672,28.845542907714844,124.30657196044922
139.39706420898438,285.3288879394531,65.35348510742188,197.907470703125,307.0892333984375,355.57257080078125,325.79840087890625,185.96051025390625,28.82713508605957,125.0964126586914
142.89871215820312,284.796142578125,65.8764419555664,201.86090087890625,305.44708251953125,354.327392578125,324.69696044921875,185.78292846679688,28.955991744995117,123.9983901977539
139.58395385742188,283.1402587890625,64.84794616699219,198.8509979248047,303.02764892578125,351.7433166503906,322.3820495605469,184.16612243652344,28.477380752563477,122.72698974609375
143.7347869873047,284.2429504394531,65.3186264038086,201.39854431152344,307.44873046875,354.5052795410156,324.9303283691406,185.84835815429688,28.551015853881836,124.32585906982422
144.69873046875,286.4942932128906,65.76313781738281,202.28550720214844,314.6003112792969,359.4111328125,329.34539794921875,188.1941680908203,28.431358337402344,126.79157257080078
142.43641662597656,286.58612060546875,65.8154296875,200.53050231933594,317.1169738769531,359.73883056640625,329.653564453125,188.05393981933594,28.127620697021484,128.42892456054688
143.68560791015625,284.8401184082031,65.50164794921875,202.8610382080078,316.2036437988281,358.465576171875,328.47735595703125,187.74554443359375,27.92513656616211,127.93772888183594
144.26593017578125,284.54608154296875,65.4231948852539,202.66290283203125,318.8173828125,359.8793029785156,329.81219482421875,188.2782440185547,27.722644805908203,129.00686645507812
139.50526428222656,284.3073425292969,65.51908111572266,201.25704956054688,319.2838134765625,359.3175048828125,329.3173828125,187.5959930419922,27.501745223999023,129.0935516357422
136.0823211669922,278.6742248535156,64.01991271972656,197.5677947998047,310.3832092285156,350.5356750488281,321.3271789550781,183.09140014648438,26.691795349121094,126.65673828125
138.06919860839844,281.25634765625,64.4295654296875,196.9356231689453,312.2196960449219,353.5502624511719,324.02484130859375,184.5306396484375,27.188810348510742,127.17681121826172
135.18722534179688,275.5038757324219,63.09600067138672,193.95401000976562,305.65118408203125,346.4723815917969,317.53741455078125,181.29702758789062,26.645771026611328,124.181396484375
140.2823028564453,277.53466796875,63.84558868408203,198.71888732910156,313.2885437011719,352.2396240234375,322.75537109375,184.39047241210938,26.995525360107422,127.2923812866211
144.48233032226562,281.94549560546875,64.49057006835938,201.54953002929688,318.3996276855469,357.22039794921875,327.39459228515625,187.03529357910156,27.649019241333008,129.01651000976562
143.71511840820312,282.3497619628906,64.64747619628906,202.15341186523438,317.13641357421875,357.501220703125,327.7212219238281,187.31561279296875,27.805484771728516,128.5734100341797
145.9184112548828,285.4834289550781,64.71720123291016,206.27664184570312,320.8870544433594,361.56439208984375,331.3896789550781,189.68943786621094,28.422155380249023,130.62498474121094
147.0102081298828,286.2828674316406,65.11813354492188,209.13555908203125,321.975341796875,362.987548828125,332.71514892578125,190.75485229492188,28.431358337402344,130.33602905273438
150.79708862304688,288.44232177734375,65.5713882446289,214.47604370117188,324.1324768066406,365.60906982421875,335.1701354980469,192.46511840820312,28.799524307250977,131.7037353515625
152.39053344726562,288.47003173828125,65.9287338256836,215.48561096191406,324.0644836425781,365.36553955078125,334.89947509765625,192.53988647460938,28.808727264404297,131.5496368408203
150.59054565429688,289.0029296875,65.70211029052734,214.0703125,323.32598876953125,365.2064514160156,334.7688293457031,192.4557647705078,28.808727264404297,131.35696411132812
152.0364532470703,289.1683654785156,66.14664459228516,213.82496643066406,325.10418701171875,365.7962341308594,335.3101501464844,192.9137420654297,28.716684341430664,132.8017578125
154.0135040283203,289.4991760253906,66.51272583007812,214.42881774902344,326.92120361328125,367.60321044921875,337.018310546875,193.9136962890625,29.01121711730957,133.48561096191406
152.57742309570312,289.9952392578125,66.99210357666016,213.07960510253906,326.0370178222656,367.28485107421875,336.7009582519531,193.56793212890625,29.508237838745117,133.05215454101562
149.67578125,290.93267822265625,66.5998764038086,211.40948486328125,324.47259521484375,367.3691101074219,336.775634765625,193.16604614257812,29.655502319335938,131.87710571289062
146.74462890625,289.9770812988281,66.26868438720703,208.1354522705078,323.0539245605469,365.80560302734375,335.3381042480469,192.05393981933594,29.480621337890625,131.2317657470703
150.10858154296875,289.9410705566406,66.46041870117188,212.47572326660156,321.6449279785156,365.1596374511719,334.7220764160156,192.4931640625,29.83037567138672,131.03915405273438
141.42330932617188,290.2080993652344,66.29481506347656,211.09812927246094,313.3080749511719,362.3509216308594,332.0897521972656,190.66140747070312,30.106494903564453,128.149658203125
136.760986328125,290.37384033203125,66.35584259033203,209.2393798828125,312.3752136230469,362.79095458984375,332.50982666015625,190.63336181640625,30.290576934814453,127.79327392578125
136.0528106689453,294.18548583984375,66.56502532958984,214.18353271484375,314.9500732421875,366.7886657714844,336.1876220703125,192.7735137939453,30.879636764526367,129.74850463867188
127.38719940185547,289.07562255859375,65.43193054199219,206.26722717285156,303.9701232910156,357.95062255859375,328.1227111816406,187.73619079589844,30.318191528320312,125.21196746826172
128.2232666015625,284.90496826171875,64.50802612304688,205.984130859375,305.2430725097656,356.106201171875,326.32110595703125,186.988525390625,29.73833465576172,125.87654876708984
134.4593505859375,290.5579528808594,65.71956634521484,213.30606079101562,314.4254455566406,364.7381896972656,334.2833557128906,191.792236328125,30.66794776916504,129.93148803710938
131.32164001464844,289.26904296875,65.64982604980469,209.2016143798828,309.3824157714844,361.8922119140625,331.69775390625,189.98849487304688,30.557504653930664,127.87030792236328
123.059326171875,288.1641540527344,65.24888610839844,206.93716430664062,300.404052734375,357.0986022949219,327.3199157714844,187.25022888183594,30.796804428100586,124.65333557128906
116.48881530761719,285.024658203125,64.63004302978516,201.15322875976562,295.4874267578125,352.6795959472656,323.2874755859375,184.28762817382812,30.44705581665039,121.89867401123047
115.15110778808594,290.2356262207031,65.04842376708984,205.41802978515625,299.9375915527344,359.1676940917969,329.2147216796875,187.6146697998047,31.02691078186035,124.20064544677734
108.45272827148438,293.0070495605469,64.8218002319336,206.389892578125,291.44525146484375,357.3795166015625,327.5999450683594,186.6988067626953,31.42267608642578,121.19554901123047
119.75439453125,293.3382263183594,65.69341278076172,210.73016357421875,302.940185546875,362.48199462890625,332.18310546875,189.59596252441406,31.137351989746094,125.31792449951172
119.20357513427734,297.6839904785156,65.97232055664062,214.39112854003906,302.0753173828125,364.7381896972656,334.2366638183594,190.9510955810547,31.77243423461914,124.81707000732422
126.57080078125,299.5254211425781,66.32096099853516,219.10879516601562,309.0325927734375,368.4364318847656,337.7650451660156,193.44644165039062,31.680397033691406,127.48503875732422
124.60359191894531,302.2690124511719,66.48657989501953,220.40142822265625,306.5257568359375,368.9326477050781,338.2410888671875,193.82958984375,32.00253677368164,126.57007598876953
126.76753997802734,303.9078674316406,66.53886413574219,221.1846160888672,309.80029296875,371.1328125,340.2013854980469,195.18470764160156,31.81845474243164,127.9184799194336
123.95440673828125,302.775390625,66.6521987915039,217.4859161376953,311.5006408691406,370.66473388671875,339.8186340332031,194.39968872070312,31.487102508544922,128.88168334960938
125.37081146240234,304.5338439941406,67.04438781738281,219.19371032714844,312.78326416015625,371.9285888671875,340.929443359375,195.1380157470703,31.69879722595215,128.77566528320312
118.10193634033203,303.23577880859375,66.43428039550781,212.5228729248047,303.2025451660156,366.5171203613281,335.91693115234375,191.5866241455078,31.864465713500977,125.20233154296875
120.35440063476562,300.7641906738281,66.61731719970703,214.12692260742188,304.27142333984375,365.8389892578125,335.31951904296875,191.82958984375,31.496318817138672,124.82672119140625
122.67572021484375,301.8988952636719,66.67833709716797,212.5134735107422,309.9774475097656,368.7602233886719,337.970458984375,192.8669891357422,31.090465545654297,127.2812271118164
119.70521545410156,298.96527099609375,65.75442504882812,204.8047332763672,308.6250915527344,365.8577575683594,335.48748779296875,190.67074584960938,30.655956268310547,126.48976135253906
112.89864349365234,298.98370361328125,65.4231948852539,200.06814575195312,303.42010498046875,363.9979248046875,333.62994384765625,189.0913543701172,30.76689338684082,124.955078125
112.54454040527344,300.9302978515625,65.91132354736328,204.81175231933594,302.8946533203125,366.045654296875,335.5061340332031,190.49032592773438,31.284608840942383,124.87786102294922
112.10192108154297,305.00799560546875,66.76548767089844,208.54574584960938,307.4382019042969,371.9444580078125,340.9794921875,193.6034393310547,31.77459144592285,128.05337524414062
109.34781646728516,305.97662353515625,66.50402069091797,202.67532348632812,307.3506164550781,371.75653076171875,340.77337646484375,192.6939239501953,31.49724006652832,127.38737487792969
112.54454040527344,305.2016906738281,66.4168472290039,206.0879364013672,305.8037414550781,370.7702941894531,339.9022216796875,192.6376190185547,31.719120025634766,126.18087768554688
117.98390197753906,304.6112976074219,66.12921905517578,208.8577117919922,310.4833984375,372.2731628417969,341.2510681152344,193.8097381591797,31.478750228881836,128.18849182128906
118.86914825439453,305.7828674316406,66.99210357666016,211.50457763671875,315.77593994140625,376.29339599609375,344.86688232421875,196.2383270263672,31.86703109741211,130.765625
119.64620208740234,309.24261474609375,67.96831512451172,212.66732788085938,322.0804138183594,381.69439697265625,349.8409423828125,198.52626037597656,32.11664962768555,133.46815490722656
121.80030822753906,308.476806640625,67.24488067626953,212.04339599609375,321.8566589355469,381.468994140625,349.6442565917969,198.60130310058594,32.05193328857422,132.898681640625
118.83964538574219,308.476806640625,67.38434600830078,208.62139892578125,322.63494873046875,381.9103698730469,350.0844421386719,198.4324951171875,32.20909118652344,133.60328674316406
122.105224609375,309.1779479980469,67.7678451538086,210.38909912109375,326.0011901855469,383.7231750488281,351.789306640625,199.5858612060547,32.21833801269531,135.53367614746094
121.23965454101562,311.6964111328125,67.97703552246094,210.41744995117188,327.9761657714844,386.5129699707031,354.3185119628906,200.7954864501953,32.495689392089844,136.83673095703125
120.46260070800781,311.4104919433594,67.60223388671875,209.5950469970703,327.5482177734375,386.6538391113281,354.4777526855469,200.8517608642578,32.63435745239258,136.18038940429688
125.46916198730469,310.70953369140625,67.9944839477539,209.04678344726562,331.3716735839844,387.7998352050781,355.4425964355469,201.4143829345703,32.32927703857422,137.46409606933594
122.8232650756836,311.3919677734375,68.04676818847656,211.1075439453125,327.3924255371094,386.4754333496094,354.2997741699219,200.96429443359375,32.523414611816406,136.00662231445312
124.5445785522461,314.0768737792969,68.61329650878906,212.0245361328125,332.3542785644531,390.6271057128906,358.1029052734375,203.10223388671875,32.495689392089844,138.34243774414062
122.3412857055664,315.4906311035156,69.11012268066406,212.36480712890625,332.74346923828125,391.9327697753906,359.358154296875,203.61788940429688,32.726810455322266,138.3134307861328
118.46587371826172,314.4661560058594,68.98810577392578,209.6044921875,329.6982116699219,390.00714111328125,357.5877685546875,202.28639221191406,32.63435745239258,137.1648712158203
117.04947662353516,312.0389709472656,67.75041198730469,205.3127899169922,327.29522705078125,387.1518249511719,354.9648742675781,200.42977905273438,32.02419662475586,135.94873046875
119.82324981689453,314.9737243652344,68.44769287109375,210.33241271972656,330.0971374511719,390.8149719238281,358.29962158203125,202.82090759277344,32.46794891357422,137.3192901611328
119.41997528076172,312.0389709472656,68.22108459472656,209.4626922607422,326.1180419921875,387.2457275390625,355.01171875,201.23619079589844,32.10740280151367,135.7074432373047
121.67243957519531,314.1708984375,68.91837310791016,213.41412353515625,330.2236328125,391.4443054199219,358.79608154296875,203.67417907714844,32.70832061767578,137.73435974121094
125.63638305664062,313.65411376953125,68.97066497802734,215.63560485839844,332.3737487792969,392.2614440917969,359.5735778808594,204.41493225097656,32.83774185180664,138.43893432617188
124.17080688476562,313.61724853515625,68.74404907226562,215.95700073242188,330.9338684082031,392.1769714355469,359.461181640625,204.32118225097656,33.09660339355469,138.10113525390625
123.32489776611328,312.2696838378906,68.91837310791016,216.32568359375,329.8149719238281,392.0643005371094,359.2926025390625,204.29307556152344,33.22603225708008,136.81741333007812
119.76423645019531,314.3000183105469,68.94452667236328,215.52218627929688,331.0019836425781,394.56280517578125,361.6905822753906,205.07130432128906,33.81770324707031,136.7015838623047
118.79045867919922,312.7958068847656,68.08161926269531,212.59165954589844,328.8323974609375,391.9703063964844,359.302001953125,203.57102966308594,33.5218505859375,134.8387451171875
114.99373626708984,314.79840087890625,68.83121490478516,213.6315155029297,327.0812072753906,392.8157043457031,360.11688232421875,203.92735290527344,33.68826675415039,134.46234130859375
111.43306732177734,315.1490783691406,67.81143951416016,211.07916259765625,321.195068359375,390.392333984375,357.9249572753906,202.39894104003906,33.95637512207031,132.04931640625
109.72158813476562,315.8781433105469,68.7353286743164,210.2378692626953,320.1151123046875,390.5144348144531,357.99053955078125,202.36141967773438,34.23372268676758,131.7307891845703
106.56420135498047,318.85894775390625,69.30188751220703,210.41744995117188,322.5279541015625,393.6329345703125,360.90380859375,203.3928680419922,34.742191314697266,133.05313110351562
107.92158508300781,321.0461730957031,70.08633422851562,213.0643768310547,325.14508056640625,396.4977722167969,363.47979736328125,205.11819458007812,34.92708206176758,134.19207763671875
102.27567291259766,320.9170227050781,69.71154022216797,207.64768981933594,316.9337463378906,392.5715637207031,359.9201965332031,202.7083282470703,34.89934539794922,130.80416870117188
104.38059997558594,316.45965576171875,68.79634094238281,206.98599243164062,316.4958801269531,389.06787109375,356.7633972167969,201.07679748535156,34.27994155883789,130.40847778320312
100.4854965209961,310.0825500488281,67.69812774658203,200.26478576660156,308.3041076660156,380.80206298828125,349.1478271484375,196.5477752685547,33.92863845825195,126.74070739746094
97.84943389892578,314.1893005371094,68.20365905761719,203.9514923095703,310.6876525878906,385.37640380859375,353.2975158691406,198.71380615234375,34.47409439086914,128.420166015625
102.60025787353516,317.70550537109375,69.345458984375,208.933349609375,317.54669189453125,391.2940368652344,358.72113037109375,202.10826110839844,35.01953125,131.24818420410156
101.61664581298828,317.1425476074219,69.21472930908203,209.2169189453125,315.620361328125,390.2983703613281,357.859375,201.67691040039062,35.08424377441406,130.28297424316406
103.07239532470703,314.79840087890625,69.36289978027344,207.62876892089844,313.48974609375,386.9357604980469,354.76812744140625,200.1016082763672,34.594261169433594,129.24057006835938
101.28221893310547,313.25732421875,68.75277709960938,206.0312042236328,313.849609375,385.92120361328125,353.8314514160156,199.52023315429688,34.38162612915039,129.69422912597656
104.84288024902344,315.1767272949219,69.65924835205078,207.40191650390625,319.9205627441406,390.07293701171875,357.6064453125,201.686279296875,34.40012741088867,132.17481994628906
104.10517883300781,316.3077697753906,69.755126953125,207.94073486328125,318.14984130859375,389.75360107421875,357.3348083496094,201.5737762451172,34.742191314697266,131.45089721679688
106.94780731201172,318.0833435058594,70.18220520019531,209.2925262451172,323.50079345703125,393.72686767578125,360.9412536621094,203.60853576660156,34.90858459472656,133.7866973876953
107.58715057373047,317.36199951171875,70.19964599609375,207.2695770263672,323.94842529296875,392.853271484375,360.1824951171875,203.04591369628906,34.55728530883789,133.82525634765625
109.60355377197266,317.4451904296875,70.15605926513672,211.1359100341797,325.07696533203125,393.6329345703125,360.8381652832031,203.77731323242188,34.65897750854492,133.81561279296875
110.43962097167969,318.6752014160156,70.28680419921875,213.31008911132812,323.86083984375,393.839599609375,360.9974670410156,204.15235900878906,35.0565185546875,133.1110076904297
110.2625732421875,319.63702392578125,70.45240020751953,213.16831970214844,324.88238525390625,394.5440368652344,361.6999206542969,204.4993438720703,35.12123489379883,133.58399963378906
109.42650604248047,319.84967041015625,70.70518493652344,215.58831787109375,323.802490234375,394.196533203125,361.41888427734375,204.58372497558594,35.333858489990234,132.92764282226562
109.4756851196289,320.3027648925781,70.94051361083984,215.84353637695312,324.4347839355469,394.8164367675781,362.02777099609375,204.85565185546875,35.38932418823242,133.8446044921875
105.66912078857422,319.98828125,70.59186553955078,214.0380096435547,321.0588684082031,393.3511047363281,360.65081787109375,203.9461212158203,35.47252655029297,132.59951782226562
107.71502685546875,321.7268981933594,71.19327545166016,214.9644317626953,326.5071105957031,396.9486389160156,363.9200134277344,205.71832275390625,35.564979553222656,135.14759826660156
110.84290313720703,320.5154113769531,71.42860412597656,217.84762573242188,327.4800109863281,396.5634765625,363.61090087890625,205.88710021972656,35.333858489990234,135.11866760253906
111.27568054199219,320.2843322753906,71.39375305175781,220.15423583984375,327.63568115234375,396.6480712890625,363.6670837402344,206.30906677246094,35.24140930175781,135.12832641601562
111.00027465820312,318.8508605957031,71.20199584960938,218.68894958496094,327.7135009765625,396.0562744140625,363.0956726074219,205.72767639160156,34.90858459472656,135.22482299804688
113.08553314208984,319.0265197753906,71.39813995361328,217.0672149658203,331.1283874511719,397.8973083496094,364.7724304199219,206.63723754882812,34.5018196105957,136.218994140625
114.21669006347656,319.15594482421875,71.56600952148438,219.35829162597656,331.9942932128906,398.5547790527344,365.4094543457031,207.2467498779297,34.723697662353516,137.02978515625
116.39045715332031,318.39776611328125,71.68971252441406,218.7145233154297,335.1757507324219,399.4471740722656,366.3274230957031,207.56556701660156,34.36315155029297,138.41966247558594
113.20355987548828,317.5746765136719,71.77806091308594,218.0896759033203,332.9866943359375,398.7144775390625,365.55926513671875,207.0216827392578,34.427860260009766,137.5703125
112.65274047851562,315.1241149902344,71.33631134033203,217.62579345703125,331.7705993652344,396.4883117675781,363.5547180175781,205.99026489257812,34.39087677001953,136.82705688476562
116.55767059326172,313.17279052734375,70.84151458740234,215.18321228027344,335.983154296875,396.3568420410156,363.423583984375,205.79331970214844,33.37393569946289,138.41000366210938
116.95111083984375,308.3598327636719,69.3748550415039,210.29806518554688,333.3467102050781,391.00982666015625,358.599365234375,203.2428436279297,32.56964874267578,137.14561462402344
117.55111694335938,313.7497863769531,70.28490447998047,214.79507446289062,335.41845703125,396.6075134277344,363.6202697753906,206.04652404785156,33.32979965209961,138.61537170410156
119.03636169433594,314.370361328125,70.2937240600586,215.77017211914062,338.5450439453125,398.7279052734375,365.5500183105469,207.2186279296875,33.3854866027832,139.8724365234375
121.50521850585938,313.7497863769531,69.8431396484375,216.48023986816406,338.71063232421875,398.2472839355469,365.1565856933594,207.1342315673828,33.4504508972168,139.7177276611328
123.2265396118164,316.7133483886719,70.51461791992188,219.53817749023438,340.8048095703125,400.6032409667969,367.24542236328125,208.5403594970703,33.86812210083008,140.59764099121094
123.43309783935547,319.0008239746094,70.66481018066406,219.90740966796875,340.385986328125,402.0261535644531,368.6037292480469,209.32102966308594,34.27651596069336,140.4332733154297
