AAPL,F,GM,GOOGL,MCD,MSFT,NVDA,SBUX,TSLA,WMT
125.48771667480469,7.716500282287598,49.81704330444336,85.95316314697266,187.11923217773438,204.4011688232422,13.16396427154541,90.97706604003906,281.6666564941406,45.864864349365234
123.76473236083984,7.458526611328125,48.30889892578125,85.78929901123047,188.3846893310547,204.0460968017578,12.824151039123535,91.4327392578125,275.38665771484375,45.137733459472656
124.43641662597656,7.60269021987915,53.01701736450195,88.6123275756836,187.6487274169922,207.6827850341797,12.989446640014648,91.62039947509766,281.51666259765625,44.747642517089844
128.52488708496094,8.240038871765137,54.00310516357422,93.35958862304688,191.72323608398438,215.26315307617188,13.329010009765625,94.22944641113281,283.48333740234375,45.40922546386719
133.2364501953125,8.74839973449707,53.24903869628906,93.56218719482422,191.63343811035156,215.86769104003906,13.829383850097656,93.44315338134766,281.663330078125,45.2032585144043
135.37802124023438,8.740816116333008,53.558406829833984,93.97981262207031,191.49880981445312,216.8080291748047,13.67480754852295,92.84449768066406,282.21331787109375,45.665130615234375
139.12582397460938,8.566302299499512,51.61521911621094,94.06521606445312,191.46295166015625,220.24314880371094,13.615718841552734,92.43346405029297,293.6000061035156,45.62455368041992
139.35946655273438,8.49042797088623,50.31009292602539,94.74403381347656,193.2937469482422,222.92987060546875,13.398321151733398,93.54143524169922,294.36334228515625,46.03337097167969
138.2886199951172,8.18692684173584,47.69983673095703,90.32402801513672,185.7730712890625,223.47679138183594,12.882243156433105,87.44771575927734,288.0533447265625,44.88807678222656
133.4505615234375,8.133813858032227,49.34333419799805,92.02529907226562,185.61155700683594,229.26283264160156,13.015125274658203,87.69789123535156,278.4766540527344,44.859989166259766
128.456787109375,7.989650249481201,48.995296478271484,90.74213409423828,186.52696228027344,222.57485961914062,12.954042434692383,86.50057983398438,264.510009765625,43.842647552490234
130.5789031982422,8.217277526855469,49.797706604003906,94.00514221191406,186.6077117919922,229.95370483398438,13.200613975524902,88.08211517333984,279.9366760253906,43.4619140625
131.4063262939453,8.240038871765137,50.967491149902344,95.29871368408203,188.2500457763672,229.81935119628906,13.519487380981445,90.82516479492188,290.92999267578125,43.93001937866211
130.38417053222656,8.498017311096191,52.44662857055664,102.23884582519531,187.30776977539062,233.16815185546875,13.493309020996094,90.26227569580078,284.89666748046875,44.064208984375
133.74261474609375,8.627002716064453,52.33061218261719,101.97814178466797,189.3898162841797,232.2182159423828,13.626689910888672,92.6032485961914,283.3299865722656,44.47926330566406
133.3282928466797,8.733227729797363,52.60131072998047,103.72608947753906,190.78089904785156,232.40048217773438,13.553640365600586,95.14082336425781,284.07666015625,45.050350189208984
133.47451782226562,8.771166801452637,54.989200592041016,103.51206970214844,189.8834228515625,232.6595916748047,14.399062156677246,94.9442367553711,287.8066711425781,45.25944137573242
132.5970916748047,9.05190372467041,54.19646453857422,103.0586929321289,193.83221435546875,233.9070281982422,14.22404670715332,94.90850830078125,283.1533203125,45.509090423583984
131.99261474609375,8.922916412353516,53.05569076538086,103.6093978881836,192.4142608642578,232.99546813964844,14.723666191101074,94.59576416015625,268.2733459472656,44.978572845458984
131.7391815185547,8.687702178955078,51.721561431884766,103.72211456298828,192.297607421875,234.5978546142578,15.20882797241211,94.58684539794922,270.5533447265625,44.944252014160156
131.97315979003906,8.687702178955078,51.81822967529297,104.03396606445312,191.9654998779297,235.07766723632812,14.920125007629395,94.08647155761719,272.0400085449219,45.08467102050781
129.84788513183594,8.755990982055664,51.68289566040039,104.81210327148438,192.97964477539062,233.83982849121094,15.28811264038086,94.84596252441406,265.40667724609375,45.4560432434082
127.55682373046875,8.710465431213379,51.1318359375,105.20538330078125,191.56166076660156,234.85926818847656,14.865028381347656,93.71533966064453,266.04998779296875,45.93662643432617
126.4552001953125,8.672527313232422,50.42610168457031,104.56927490234375,193.33860778808594,234.4649658203125,14.788238525390625,94.19091796875,262.4599914550781,42.95949172973633
126.61112976074219,8.786338806152344,50.82247543334961,103.72509002685547,190.47576904296875,231.75282287597656,14.885470390319824,92.75524139404297,260.4333190917969,43.17169189453125
122.8382797241211,8.87739086151123,50.2520866394043,102.00942993164062,190.31422424316406,225.5399169921875,14.316288948059082,91.35540008544922,238.1666717529297,42.96884536743164
122.70178985595703,8.816691398620605,49.411006927490234,102.3004150390625,189.65008544921875,224.3473663330078,14.103127479553223,90.96060180664062,232.94667053222656,42.27605056762695
122.20458984375,9.309881210327148,51.14150619506836,103.47681427001953,191.400146484375,225.57843017578125,14.459146499633789,93.6614990234375,247.33999633789062,41.57077407836914
117.95399475097656,8.922916412353516,48.91796112060547,100.10706329345703,189.31802368164062,220.23109436035156,13.27092170715332,92.84495544433594,227.4066619873047,41.17757034301758
118.21721649169922,8.87739086151123,49.623695373535156,100.40300750732422,186.13955688476562,223.49142456054688,13.676802635192871,96.93670654296875,225.1666717529297,40.5440673828125
124.58336639404297,9.089839935302734,50.79347229003906,102.7741470336914,188.04481506347656,227.87701416015625,13.803701400756836,95.89582061767578,239.47666931152344,40.9965705871582
121.9803695678711,9.522329330444336,52.311279296875,102.51692962646484,188.42408752441406,224.92437744140625,13.36939811706543,96.19193267822266,228.81333923339844,40.603355407714844
118.99714660644531,9.234004020690918,50.919151306152344,99.8816146850586,185.85055541992188,218.8557891845703,12.769552230834961,95.31256866455078,217.73333740234375,39.81693649291992
117.1155776977539,9.05190372467041,50.107078552246094,100.99989318847656,184.96566772460938,218.05752563476562,12.336244583129883,94.119140625,207.14666748046875,39.79822540283203
118.37320709228516,9.309881210327148,51.9632453918457,104.13526153564453,187.25018310546875,222.74124145507812,12.42724609375,94.39730072021484,199.31666564941406,40.294410705566406
113.44015502929688,9.598204612731934,53.15235900878906,99.68744659423828,188.82138061523438,218.69229125976562,11.561382293701172,94.2447738647461,187.6666717529297,39.907447814941406
118.0514907836914,9.537503242492676,52.83332824707031,101.31919860839844,188.31573486328125,224.8378448486328,12.490144729614258,95.60868072509766,224.52667236328125,40.22263717651367
116.9693374633789,9.795479774475098,54.940860748291016,101.11212158203125,192.61390686035156,223.52987670898438,12.43826961517334,96.71235656738281,222.68666076660156,41.24934387207031
118.89964294433594,9.7196044921875,54.457481384277344,104.30757904052734,191.04270935058594,228.0597381591797,12.96225643157959,96.29961395263672,233.1999969482422,41.233734130859375
117.99297332763672,10.144505500793457,57.29008483886719,101.79788208007812,191.73802185058594,226.7324981689453,12.825087547302246,96.73929595947266,231.2433319091797,41.854759216308594
120.87870788574219,10.01551628112793,56.01396942138672,102.01836395263672,199.0701904296875,225.8284454345703,13.159530639648438,97.71735382080078,235.97999572753906,41.63943099975586
122.41905975341797,9.47680377960205,55.221214294433594,103.48078155517578,198.52841186523438,228.61752319335938,13.259292602539062,99.90679931640625,225.6266632080078,41.62694549560547
121.62940216064453,9.628554344177246,58.0538330078125,103.3978500366211,202.36602783203125,227.97312927246094,13.309170722961426,99.11717224121094,233.93666076660156,41.280548095703125
117.5055160522461,9.47680377960205,57.29975128173828,100.37470245361328,201.27340698242188,221.89491271972656,12.69190788269043,96.56880187988281,217.72000122070312,40.741546630859375
116.97909545898438,9.734779357910156,57.831478118896484,100.6537857055664,200.8581085205078,221.53904724121094,12.814862251281738,95.42024230957031,218.2899932861328,41.28368377685547
120.29376220703125,9.749956130981445,56.16864776611328,100.83899688720703,203.23292541503906,226.96331787109375,13.154542922973633,96.52392578125,223.3333282470703,41.481117248535156
119.46510314941406,9.264352798461914,54.29313278198242,101.36735534667969,202.60084533691406,228.4925079345703,13.03931999206543,95.33946228027344,220.72000122070312,41.97310256958008
117.07658386230469,9.211240768432617,53.95477294921875,100.93037414550781,202.31185913085938,226.45362854003906,12.61259651184082,94.19091796875,210.08999633789062,41.713008880615234
117.56401824951172,9.347814559936523,54.718509674072266,100.92689514160156,202.44732666015625,223.4529266357422,12.505106925964355,96.32653045654297,213.4633331298828,41.99503707885742
118.1684799194336,9.332642555236816,54.64117431640625,100.54305267333984,203.3592987060547,227.4345703125,12.80837631225586,98.61466979980469,206.23666381835938,42.34601593017578
118.34395599365234,9.218828201293945,54.0804557800293,101.58882904052734,205.2917022705078,226.2419891357422,12.9171142578125,97.92373657226562,203.76333618164062,42.828609466552734
116.89134979248047,9.454041481018066,56.56501388549805,101.62260437011719,203.151611328125,222.98170471191406,12.840797424316406,98.9466781616211,211.8733367919922,42.537174224853516
119.08489227294922,9.29470443725586,55.54991149902344,102.41959381103516,202.3931121826172,226.75173950195312,13.31615161895752,98.04936218261719,222.64332580566406,42.565372467041016
119.9135513305664,9.234004020690918,55.87861251831055,105.75955963134766,203.3592987060547,233.08004760742188,13.77854061126709,98.1480484008789,220.5833282470703,42.49957275390625
122.74079132080078,9.636141777038574,59.01091766357422,110.18801879882812,206.64614868164062,239.5430145263672,13.953866004943848,99.61964416503906,230.35000610351562,43.693519592285156
123.04299926757812,9.80306625366211,59.88100051879883,109.70633697509766,209.40927124023438,238.37930297851562,13.828168869018555,101.53094482421875,230.5399932861328,43.90347671508789
124.69059753417969,9.658903121948242,58.80790328979492,111.18465423583984,210.0413360595703,240.34129333496094,14.109492301940918,101.56683349609375,223.6566619873047,43.80946731567383
127.0888671875,9.49197769165039,58.09250259399414,111.75074768066406,207.91033935546875,243.5631561279297,14.282574653625488,101.4322280883789,227.93333435058594,43.78125762939453
129.66261291503906,9.49197769165039,58.16017532348633,112.75581359863281,209.02096557617188,246.0636749267578,14.365374565124512,101.557861328125,225.67333984375,43.80320358276367
127.94682312011719,9.393342971801758,57.67679214477539,111.46223449707031,208.5514373779297,246.12135314941406,15.172428131103516,102.12316131591797,233.9933319091797,43.80946731567383
131.05673217773438,9.256767272949219,56.545692443847656,111.94937133789062,208.8765106201172,248.60269165039062,15.641796112060547,103.51398468017578,254.10667419433594,43.674713134765625
128.71693420410156,9.287117958068848,56.5360107421875,111.3276596069336,207.96450805664062,245.81361389160156,15.240265846252441,103.33454895019531,244.07666015625,43.65904998779297
131.12496948242188,9.287117958068848,56.66169357299805,113.47980499267578,208.8404083251953,249.57406616210938,16.098447799682617,104.68049621582031,246.28334045410156,43.92228317260742
130.7935028076172,9.279526710510254,56.75837326049805,113.35567474365234,210.4657440185547,250.7666473388672,15.874238014221191,106.18799591064453,246.5933380126953,44.06330108642578
131.45645141601562,9.188477516174316,55.955963134765625,113.70377349853516,209.3189239501953,248.8431396484375,15.324810028076172,105.52399444580078,238.2100067138672,43.78125762939453
129.76986694335938,8.687702178955078,53.916099548339844,113.16996002197266,210.4025421142578,248.38145446777344,15.134771347045898,104.33055114746094,239.663330078125,44.119712829589844
130.15005493164062,8.900153160095215,55.57892608642578,113.13719177246094,209.7252960205078,250.61270141601562,15.323566436767578,104.75227355957031,248.0399932861328,44.24818420410156
128.62921142578125,9.059489250183105,54.77651596069336,111.85453033447266,210.35739135742188,247.33319091796875,14.814543724060059,104.01649475097656,239.89666748046875,43.768733978271484
130.94952392578125,9.271941184997559,55.61759567260742,114.20878601074219,211.8201904296875,251.1609649658203,15.228543281555176,105.48809814453125,243.13333129882812,43.8408088684082
131.33949279785156,9.309881210327148,56.27499771118164,114.70536804199219,209.7704620361328,251.54568481445312,15.440780639648438,104.01649475097656,246.06666564941406,43.217193603515625
131.0177459716797,9.47680377960205,57.009727478027344,113.76435089111328,212.181396484375,251.94955444335938,15.34476375579834,104.22288513183594,234.913330078125,43.36447525024414
130.22805786132812,9.431278228759766,56.60367965698242,117.14405059814453,209.86074829101562,244.82302856445312,15.240015029907227,100.85794830322266,231.46665954589844,43.2109260559082
130.13058471679688,8.543539047241211,54.689510345458984,118.81849670410156,212.38906860351562,242.85140991210938,15.28790283203125,102.85896301269531,225.6666717529297,43.75617980957031
128.1612548828125,8.755990982055664,55.317901611328125,116.86894989013672,213.1746826171875,242.5340576171875,14.973406791687012,102.73331451416016,236.47999572753906,43.84394073486328
129.2141876220703,8.824278831481934,55.25022506713867,116.35150909423828,212.70510864257812,242.2262725830078,14.80107593536377,103.83702850341797,228.3000030517578,44.53648376464844
124.6418685913086,8.65735149383545,53.50039291381836,114.5514144897461,211.17005920410156,238.31195068359375,14.316740989685059,102.3923568725586,224.53334045410156,44.09776306152344
124.8855972290039,8.809102058410645,55.66593933105469,114.94571685791016,212.235595703125,237.04244995117188,14.42373275756836,101.82706451416016,223.64666748046875,44.06016540527344
126.48444366455078,8.907740592956543,56.76803970336914,116.06697845458984,212.072998046875,240.17776489257812,14.488078117370605,102.95765686035156,221.17999267578125,44.374759674072266
127.15827178955078,8.968440055847168,57.0290641784668,116.79096984863281,212.05494689941406,242.80335998535156,14.776631355285645,102.59871673583984,224.1233367919922,44.10734939575195
123.87699127197266,8.884977340698242,55.50157928466797,113.80259704589844,214.10476684570312,237.7252960205078,14.231447219848633,102.56285095214844,209.67999267578125,44.302406311035156
122.95905303955078,8.786338806152344,53.8774299621582,112.72551727294922,211.17005920410156,236.81161499023438,14.27184772491455,101.88986206054688,205.73333740234375,43.90285873413086
119.89262390136719,8.596652030944824,51.972923278808594,109.25892639160156,205.82443237304688,229.8582000732422,13.725418090820312,98.9079360961914,196.6300048828125,42.76713943481445
122.04106903076172,8.763577461242676,52.78498840332031,110.68856811523438,207.47686767578125,233.73402404785156,13.632393836975098,99.53854370117188,190.56333923339844,43.49073028564453
124.46294403076172,8.983617782592773,54.13845443725586,113.138671875,209.23768615722656,238.658203125,14.208752632141113,100.17817687988281,196.5800018310547,43.8934211730957
123.31058502197266,9.218828201293945,54.177127838134766,113.66206359863281,209.2015838623047,235.8018035888672,14.131438255310059,99.97999572753906,192.27667236328125,43.695220947265625
121.92388153076172,9.211240768432617,54.032108306884766,112.34861755371094,209.4272918701172,233.7821502685547,13.982047080993652,100.06106567382812,192.6233367919922,44.645320892333984
121.76763153076172,9.188477516174316,53.68407440185547,112.79702758789062,207.82003784179688,234.3605499267578,14.031928062438965,98.7998275756836,187.82000732421875,44.648475646972656
124.32621002197266,9.47680377960205,53.66474533081055,114.557373046875,209.65301513671875,237.59945678710938,14.577364921569824,100.36738586425781,195.5933380126953,44.8057746887207
122.49028015136719,10.114154815673828,54.83451461791992,113.92076873779297,208.80426025390625,236.33665466308594,14.955699920654297,99.92591857910156,193.6266632080078,44.59498977661133
124.12113189697266,9.909295082092285,54.718509674072266,117.24336242675781,209.40927124023438,241.74452209472656,15.57446002960205,101.36734771728516,202.14666748046875,44.598140716552734
123.92583465576172,9.7196044921875,54.8731803894043,117.33423614501953,209.61692810058594,242.65065002441406,15.610124588012695,101.4664535522461,201.56333923339844,44.78060531616211
123.87699127197266,10.54664134979248,56.149314880371094,118.20025634765625,209.8065948486328,242.42893981933594,15.662250518798828,101.66464233398438,206.3766632080078,44.72711944580078
122.34379577636719,11.2902193069458,57.783138275146484,117.32479095458984,212.072998046875,240.32749938964844,15.450756072998047,102.25922393798828,210.28334045410156,44.57611083984375
121.68949890136719,11.024658203125,57.33842086791992,117.03529357910156,212.3635711669922,240.68417358398438,16.205434799194336,102.59254455566406,208.4066619873047,44.683082580566406
121.36724090576172,11.237107276916504,57.6671257019043,118.24346923828125,211.7734375,238.48631286621094,16.225387573242188,102.10604858398438,207.96665954589844,44.566673278808594
122.12893676757812,11.312981605529785,57.6671257019043,117.71759033203125,212.2637176513672,238.38992309570312,16.73790740966797,101.79978942871094,201.7066650390625,44.46915054321289
120.64459228515625,12.13243293762207,61.35047149658203,116.5749740600586,211.05609130859375,236.85720825195312,16.92894744873047,100.10611724853516,190.94667053222656,44.547794342041016
122.93951416015625,12.117258071899414,61.26346206665039,118.85871887207031,211.9005126953125,241.75416564941406,17.535985946655273,100.88987731933594,199.68333435058594,44.62644577026367
122.94927215576172,12.048970222473145,61.128108978271484,119.29222869873047,210.3660888671875,244.6653594970703,17.57663345336914,100.2953109741211,201.7100067138672,44.32757568359375
123.76959228515625,11.859284400939941,61.79517364501953,119.10054779052734,211.22862243652344,243.47006225585938,17.415023803710938,100.46646118164062,201.19667053222656,43.99095153808594
124.15044403076172,11.745471000671387,60.683414459228516,119.57230377197266,210.16632080078125,244.4532470703125,17.320478439331055,100.34934997558594,199.5933380126953,43.7550048828125
123.15435791015625,11.464733123779297,59.30094528198242,120.9224853515625,212.9991455078125,247.97177124023438,17.3870849609375,101.08807373046875,203.3733367919922,44.006683349609375
124.36528778076172,11.593720436096191,59.445953369140625,120.67767333984375,215.123779296875,248.5983428955078,17.786460876464844,101.40337371826172,203.29666137695312,44.280391693115234
127.42192077636719,11.282631874084473,58.76922607421875,121.60676574707031,215.16917419433594,250.52630615234375,17.979541778564453,101.30428314208984,205.89666748046875,44.220603942871094
126.60161590576172,11.381269454956055,58.78856658935547,120.58779907226562,214.59718322753906,249.05145263671875,17.749792098999023,100.79978942871094,199.7866668701172,44.044437408447266
127.09967803955078,11.396444320678711,59.70698928833008,119.94522857666016,213.8980255126953,248.10675048828125,17.771495819091797,100.32234191894531,201.6233367919922,43.1478157043457
128.70123291015625,11.206758499145508,58.08283233642578,120.90957641601562,212.3545379638672,251.4998779296875,18.61665153503418,100.34934997558594,205.53334045410156,43.327144622802734
127.40238189697266,11.017070770263672,56.80670166015625,119.28826141357422,208.48658752441406,250.08285522460938,18.598194122314453,98.82686614990234,207.77000427246094,42.52489471435547
129.19927978515625,11.21434497833252,57.328758239746094,120.97809600830078,211.4646759033203,253.1675567626953,18.38715171813965,99.97099304199219,206.94332885742188,42.911861419677734
130.83987426757812,11.312981605529785,57.27074432373047,121.49254608154297,212.3545379638672,255.9438018798828,18.84565544128418,100.76375579833984,207.90333557128906,43.11005783081055
130.56646728515625,11.699947357177734,58.12149429321289,121.29044342041016,211.7734375,255.7124786376953,19.015783309936523,100.50251007080078,218.85667419433594,42.77342987060547
130.28323364257812,11.578544616699219,58.04416275024414,121.660888671875,211.8551483154297,257.081298828125,19.163707733154297,100.88987731933594,226.60667419433594,43.07230758666992
129.99029541015625,11.525431632995605,58.29551315307617,121.66934204101562,211.0288543701172,255.47142028808594,18.989591598510742,101.83580017089844,223.9566650390625,43.581966400146484
131.62115478515625,11.350920677185059,56.69070053100586,121.6966552734375,209.82127380371094,259.0382080078125,19.941516876220703,101.11509704589844,229.57333374023438,43.446685791015625
133.1348114013672,11.3888578414917,56.87438201904297,121.43494415283203,209.1675262451172,261.62164306640625,19.983173370361328,101.14212036132812,226.9199981689453,43.195003509521484
133.75006103515625,11.275044441223145,57.20307540893555,121.25321197509766,209.73049926757812,261.1396179199219,19.958974838256836,100.72770690917969,226.56666564941406,44.365333557128906
134.05279541015625,11.312981605529785,57.14506912231445,121.60577392578125,210.89266967773438,261.81439208984375,20.168018341064453,102.16913604736328,225.97332763671875,43.830501556396484
136.67979431152344,11.328157424926758,57.00006103515625,124.3995132446289,212.12750244140625,267.64642333984375,20.442420959472656,103.57452392578125,226.3000030517578,44.07902908325195
138.6914825439453,11.00189208984375,55.54991149902344,125.32562255859375,211.32852172851562,267.6559753417969,20.653461456298828,104.2591781616211,219.86000061035156,44.02555847167969
141.18173217773438,10.797032356262207,54.708839416503906,125.60767364501953,213.03546142578125,269.8442077636719,20.32741928100586,105.52942657470703,214.88333129882812,43.95320510864258
139.88290405273438,10.668045043945312,54.19646453857422,124.18746185302734,211.4102325439453,267.42474365234375,19.859445571899414,104.49341583251953,217.60333251953125,43.91544723510742
141.70904541015625,10.98671817779541,56.80670166015625,124.6587142944336,213.98886108398438,267.92596435546875,20.006622314453125,105.82672119140625,218.98333740234375,44.138816833496094
141.11334228515625,11.085354804992676,57.009727478027344,126.1057357788086,213.92526245117188,267.32830810546875,20.467866897583008,106.71858978271484,228.56666564941406,44.06016540527344
142.2266387939453,10.941194534301758,56.7776985168457,126.46922302246094,214.4337615966797,270.8564147949219,20.2059383392334,107.7005615234375,222.84666442871094,44.22690963745117
145.65432739257812,10.812206268310547,56.07197570800781,127.35858917236328,215.30538940429688,272.331298828125,19.798324584960938,107.92578125,217.7933349609375,44.532073974609375
145.0000762939453,10.630105972290039,55.056880950927734,126.13502502441406,215.07839965820312,270.9045715332031,18.92498016357422,107.17803955078125,216.86666870117188,44.566673278808594
142.9590301513672,10.326606750488281,53.616397857666016,126.10028076171875,213.14443969726562,270.6347351074219,18.12148094177246,106.96183013916016,214.74000549316406,44.53520965576172
139.1113739013672,10.076215744018555,52.37895965576172,123.72466278076172,208.1597137451172,267.02947998046875,18.7388858795166,103.88983154296875,215.4066619873047,44.431396484375
142.7246551513672,10.554230690002441,54.283470153808594,125.3449935913086,212.7086181640625,269.25628662109375,18.571500778198242,105.78168487548828,220.1666717529297,44.63274002075195
141.99221801757812,10.766681671142578,55.15354919433594,126.6753158569336,214.21583557128906,271.2612609863281,19.367759704589844,107.44828796386719,218.42999267578125,44.41252136230469
143.35943603515625,10.554230690002441,53.79042053222656,127.54181671142578,216.7036590576172,275.83050537109375,19.551362991333008,110.47528839111328,216.4199981689453,44.4439811706543
145.07818603515625,10.485942840576172,53.11368942260742,132.10386657714844,220.59881591796875,279.2333679199219,19.51544189453125,113.48423767089844,214.4600067138672,44.80891799926758
145.49810791015625,10.645280838012695,53.916099548339844,133.1168975830078,221.52490234375,278.6356201171875,19.25201988220215,113.5653076171875,219.2066650390625,44.871829986572266
143.3301239013672,10.463179588317871,53.171695709228516,130.99647521972656,223.67684936523438,276.2160949707031,19.166202545166016,113.53829193115234,214.92666625976562,44.87498092651367
141.5821075439453,10.516292572021484,53.64540481567383,135.1617889404297,219.52743530273438,275.9076232910156,19.460561752319336,110.27709197998047,215.66000366210938,44.69252014160156
142.2266387939453,10.918431282043457,55.375911712646484,134.8474578857422,221.561279296875,276.1775817871094,19.619220733642578,110.25005340576172,225.78334045410156,44.7491455078125
142.4414520263672,10.584580421447754,54.95053482055664,133.8036346435547,220.371826171875,274.6448974609375,19.456571578979492,109.39422607421875,229.06666564941406,44.846675872802734
142.10946655273438,10.554230690002441,55.13420867919922,133.9307861328125,218.00204467773438,274.55810546875,19.7070255279541,108.43928527832031,236.55667114257812,44.74284744262695
143.90631103515625,10.6376953125,55.955963134765625,134.7009735107422,215.14193725585938,276.77520751953125,19.771881103515625,107.32218170166016,236.5800018310547,45.2462158203125
143.50592041015625,10.1065673828125,50.967491149902344,134.19992065429688,213.21705627441406,276.1871337890625,20.229887008666992,106.5294189453125,236.97332763671875,44.93791198730469
