ARKK,DIA,EFA,IWM,QQQ,SPY,VOO,VTI,XLF,XLK
0.022046461864807743,-0.005625389403952519,-0.0012618972531937,-0.0034197913412133962,0.006146844709469468,-0.0015418499423475174,-0.001648155734782275,-0.00037306624272215316,-0.0034892300490028116,0.0021355692598277187
0.030420335861000014,0.0016736453023351583,0.006879864982673123,0.00424878376753246,0.009214381261100302,0.0027850856250228873,0.00285120070338607,0.003519618727204188,-0.003151368317558134,0.005327480733279044
0.005278217333508417,-0.008755332854908371,-0.02175422708198016,-0.01816984383475706,0.002039619527775871,-0.004427198357731199,-0.004489081019989016,-0.007864884385824888,-0.020723401773462657,0.00668495459626639
0.003470577063824587,0.006135874459869184,0.023521202425351717,0.00928056052402515,0.01281631768379854,0.010937201212441572,0.011002955194436392,0.012694141693560201,0.015423320813726438,0.012795542720704933
-0.0037247093493174566,0.002479765907596576,0.0001390350719814304,0.0010398445782640042,0.0012854767155872082,0.0021038709830902835,0.002111279635175878,0.0008461593953086322,0.010949978647129432,-0.0015190983381910828
0.01726906188084021,0.0029416433877080816,0.0016709581649381189,0.005631822185811819,0.0014149220638270954,-0.00027265056871073057,-0.00029689872334526246,0.0020083951836979974,0.0003493451943268333,-0.0006406604066844235
0.025463786958729084,0.008431378211821272,0.008480558988631426,0.023270988997186715,0.004075389114765127,0.008617393529929185,0.008607650783941212,0.010020464749533664,0.012225140460639938,0.010016958863225067
0.02978069938895711,-0.004924005227686878,-0.00813346207619181,0.0009566170957766573,0.005662222345804269,-0.0020547351710563655,-0.0018537553301866128,-0.0010967179013345874,-0.0069012593525844546,0.0028561464945322523
0.012346690788308523,0.003652693271840368,0.0034748346572992528,0.012846272207733822,0.0033851073708623947,0.002926188182467593,0.002889308223944953,0.004338985734983369,-0.00034754775415468675,0.00324354671575966
-0.01792580544886524,-0.00436765458459798,0.0013847902836869874,-0.007285080599770177,-0.022641343057314134,-0.00896881528246507,-0.008878233374676414,-0.00983707268375722,-0.0024330283563162025,-0.019162571183765964
0.04350721273385805,-0.0011294654790219294,0.0013832420207791074,0.00966144930475532,0.004015731274313872,-0.0003269487021591022,-0.00047458215300411055,0.0014714778373514648,0.0017420745336114152,0.0014471648851959173
-0.010622989007275985,0.0012970935279179585,-0.003038672515651486,-0.004915133092775137,-0.0022142960109181598,-0.001172901477079269,-0.0012759598850993203,-0.001784242904846578,-0.010086939205456669,-0.0020872010878811853
0.0030677008930872773,-0.006080888678303031,0.00061547650665017,0.001170342802434332,0.007255013392395426,-0.00447691554674523,-0.004576031384743495,-0.0028393241961899296,-0.01159517853627745,0.003620208295633809
0.00040249884168996886,0.011768493346687725,0.010205375893484359,0.02500894037028467,0.010689317771047646,0.01351924293460427,0.013820599907831355,0.013710076390503145,0.01706347510531625,0.016673512637084498
-0.0028159145103190397,-0.001552731239712335,0.0038750414659538546,-0.003595638117568578,0.005499981211085414,0.0015693930534672607,0.0015310871782152624,0.001404321435088951,0.001747773447606571,0.006780541876192148
0.017103734916809277,0.004434008167549797,0.0070306745682768845,0.011908632593552904,0.006537196317109251,0.0055918467437992,0.005438481293917219,0.007843906666094469,0.002791151419019533,0.007909678361260442
0.00975649183110483,-0.0033079705055678588,-0.005202071865854863,-0.004839939511054658,-0.003022366360902584,-0.003992418107896856,-0.004005590857285912,-0.0028347545127940244,-0.008698541747041544,-0.003496441158745367
0.031736035405264484,0.0007953314112272292,-0.012797594634711196,-0.0005118797411277631,-0.0018705285356824808,-0.0035756965999625967,-0.0030826738273207477,-0.002894331235611225,0.01347989854572651,0.001000418863492003
0.028247206513262624,-0.006851171680605339,-0.0025088886340177696,0.011370660026078339,0.0027189911835103775,-0.0016855395645013482,-0.001972117557965114,0.00020726521075098425,-0.009749069670351496,0.008666496715955985
-0.0006661628042139434,0.004032724298879131,0.010760403520483575,0.008508037033597038,-0.005036224702149372,0.0008986911063306735,0.0007999560648903614,0.0017101146638338616,0.01652606942037771,-0.007585750806001212
-0.01430074947727189,0.002455826155509433,0.00041448497307428056,-0.0006528349147055801,0.0044129902617671135,0.0038906541119549942,0.003996486452168213,0.0016729291246830869,0.0013836526135213578,0.00662988299748557
-0.02428008010128535,0.006556176666513869,0.008153624206635568,-0.003718364787366646,0.010078447673329105,0.008590522069792161,0.008697814798142023,0.00632693648329874,0.004835842139249369,0.011312323560453308
-0.02689510778643245,-0.0017767499515243257,0.006442810740529659,-0.019367482834073746,0.0008956663689483335,-0.0019077512664404939,-0.002104719947248257,-0.004174161345539162,-0.003437549509831328,-0.004750073570336633
0.022361671752211043,0.0022079815100457534,0.0013620392640947276,0.010183535533497157,3.201322115931049e-05,0.0014268353327602235,0.0013474332115568366,0.002691100542588476,0.004484193380955626,-0.000538869064025338
-0.020535035905234866,0.005458243865655632,-0.007617080881963334,-0.00178210703280135,0.0024603229398394433,0.005080918873102247,0.0053824803134920884,0.004593325369367074,0.012362643227784131,0.0014634244852893552
0.001606572185559374,-0.011347631299454597,0.005208549846360322,-0.013057253126770973,-0.014120169950975425,-0.013614274967081785,-0.01355881125821956,-0.014231259497712201,-0.013568503958262479,-0.016305103065867743
0.024621093834561902,0.005027678530067581,0.01036276479796494,0.01545235653639776,0.008244269941480864,0.006887435106579964,0.006577793978528312,0.008078363890920093,0.004470315596542207,0.006489324859017431
0.00367870620862476,0.01438254007129336,0.011470823029721355,0.040918028717573884,-0.013852207070792155,0.005978567152335135,0.006065662710104114,0.008996105286500189,0.044163106847912914,-0.017245350308061735
0.07915479389419477,0.007430532695099634,0.0010673179965299262,0.017796949225446168,0.02419214665920233,0.01485745988622833,0.014941986389453321,0.016037956206333748,0.014426326144482804,0.026954157645475707
0.029628512733703483,0.00173901957307665,0.009329746189885135,-0.0021619185226521287,0.012857374044927816,0.005697650253438713,0.005624991614537667,0.004841312134989284,-0.0006464014574338872,0.006465556792623728
-0.029899010486995614,-0.0027970443926120803,-0.013072698471224387,-0.0008662050332070015,-0.014449740049590987,-0.006740735560336053,-0.006535283646256662,-0.005972559837654878,0.003234231854687186,-0.008259344245273526
0.020040606470772326,0.0018370725071465976,0.004548992492206638,0.0179241554542644,-0.0015903315513149385,0.00021140238714267845,8.630539921505864e-05,0.0035344040331195536,0.0103157494751136,-0.004780780904045878
0.005177549136433202,-0.00035370176625004746,-0.001331983124094438,-0.0071475835300911505,0.0067534423276616184,0.002692831419596642,0.002498884418214775,0.00110690046266404,-0.0006382174557367781,0.006353726322208653
0.025119954778739517,-0.001866908177096338,0.008002091054984728,0.019976000118426374,-0.005347172692500957,-0.003501981993239922,-0.0033809293068794988,-0.0009547794275721611,0.004469978271398389,-0.008777531101192837
-0.023196558252473798,-0.005814516141145698,-0.015612497549092552,-0.014910552859237924,-0.0079214546582268,-0.007292733131167517,-0.007129451113563778,-0.008702742694492671,-0.016528779724605536,-0.010253240135371877
0.029737179777287848,0.003894662276263894,0.007258213476867059,0.012811408927324797,0.014589899763424619,0.007851950463676483,0.007904436787698144,0.009134337825754901,0.002585739785068597,0.0130276668519409
0.006706403520328363,0.007920354843248933,0.0068052780354901365,0.0044037904191247534,0.023261049378126675,0.013838850792933233,0.013588120573120976,0.012622006724435142,-0.004191007041506434,0.01983285464692197
-0.01563464886972188,0.0003209244330149019,0.0007951547303353124,-0.00867580569996973,0.007999554556368471,0.0009115930504615122,0.0009355084770263922,-0.0007452066292336079,-0.01068319059538958,0.012913908599801127
0.008770167866971379,-0.006092302758233026,-0.004767601454113812,0.011621852345238493,-0.002880393098450673,-0.0035394706157260147,-0.0035680138876854617,-0.0016396873137064505,-0.007198764492378995,-0.0038248272486193224
